# LAMMPS data file written by OVITO Basic 3.14.0

5303 atoms
2 atom types

40.16203481830000044 0.0 0.0 avec
0.0 40.26388827019999896 0.0 bvec
0.0 0.0 56.41860217930000232 cvec
-0.1624331221 -0.0069441351 -0.3058204459 abc origin

Masses

1 26.98199999999999936  # Al
2 47.88000000000000256  # Type_2

Atoms  # atomic

1 1 1.3033619880155818 2.37938197624389856 0.49703401924315096 0 0 0
2 2 2.70169990675194072 1.48257806370536248 2.79185668383040224 0 0 0
3 1 4.17267706842550368 2.46174593218712664 0.46572913622109672 0 0 0
4 1 1.28215355952319032 3.998426074680864 2.76833615069737872 0 0 0
5 2 2.73753538924012624 4.91395739993053392 0.42654880835640688 0 0 0
6 1 4.13082369124186056 4.0143434701052918 2.7949309684099424 0 0 0
7 2 -0.09557393437179396 4.9283812388205704 0.45089952061127848 0 0 0
8 1 7.04031653866204543 2.37791752225571832 0.64238532641995816 0 0 0
9 2 5.53720199428103752 1.48044964862016168 2.82674903261941424 0 0 0
10 2 8.43638424542185032 1.47083905755590608 2.85001135218674048 0 0 0
11 1 9.70381034628481128 2.46900796586941104 0.46688091384639184 0 0 0
12 1 6.97103774078851664 4.01832551739636568 2.79571877447984736 0 0 0
13 1 9.80617134306859136 4.01572101622874111 2.80837702699077824 0 0 0
14 2 8.33477199312611992 5.00400531424516259 0.43649080118149808 0 0 0
15 2 5.5270963304378968 4.87653710886420192 0.36036448689617952 0 0 0
16 1 12.78798454379502832 2.43074980357719064 0.37616870000073632 0 0 0
17 2 11.279597922032238 1.49748234071153872 2.7138867882385256 0 0 0
18 2 14.1376971410248995 1.48680883475688016 2.74648642868604848 0 0 0
19 1 12.72045245091302056 4.00875863824683609 2.75047561544728752 0 0 0
20 2 11.18653824840635024 4.80036460481354064 0.45180011204686888 0 0 0
21 1 15.42486531466452784 2.40800898615345592 0.39862657765141272 0 0 0
22 2 17.01396138715848849 1.51285415693491232 2.68274145717264736 0 0 0
23 1 18.53531166691916352 2.47532042174977864 0.41186064508511224 0 0 0
24 2 19.88527217260919152 1.49157012007503064 2.75853371048177104 0 0 0
25 1 15.5478105403064308 4.02340038184016447 2.71477657007280816 0 0 0
26 2 17.05817833482509372 4.80052297815188208 0.38288330561076832 0 0 0
27 1 18.46892970203438368 4.02399345330953562 2.75533348245609216 0 0 0
28 1 21.34848144140455872 2.38151798441727184 0.47723242347645112 0 0 0
29 1 24.24108193787657228 2.45823206398041536 0.44801894207687744 0 0 0
30 2 22.76442945951867008 1.48814315554411672 2.77137636404621456 0 0 0
31 1 21.33575202702771632 4.00538720081181499 2.75603763283296384 0 0 0
32 1 24.19429924434932388 4.01489614085042757 2.7747170595972728 0 0 0
33 2 22.8000012419426064 4.90511454531550496 0.41180709814245568 0 0 0
34 2 19.96134039146615888 4.93863384990521584 0.4499489855428832 0 0 0
35 2 25.60322747757342656 1.47644750808034832 2.80891754464394512 0 0 0
36 1 27.09913278091700306 2.37450917369923568 0.62873131109051264 0 0 0
37 2 28.50758652957383888 1.46506964698018448 2.82723356844978384 0 0 0
38 1 29.76123897529675936 2.460824993156526 0.44231362135038288 0 0 0
39 1 27.03368665703364116 4.01502321970793919 2.77344308535410016 0 0 0
40 2 25.5910839342802312 4.87914689611540544 0.33548970979086956 0 0 0
41 1 29.87018815287464688 4.00559104048371228 2.78459103917615184 0 0 0
42 2 28.39809415439241744 4.99903483083690416 0.41337118417338736 0 0 0
43 2 31.3554029479696972 1.4899821858464588 2.68728896961695528 0 0 0
44 1 32.86563904353983648 2.41555405960231488 0.35825581814973352 0 0 0
45 2 34.22240819287494416 1.48456658036132192 2.72968635067068192 0 0 0
46 2 31.24764457094707736 4.77119276722327168 0.42592863195070496 0 0 0
47 1 32.79074652659183184 3.99903332386886896 2.727161186185688 0 0 0
48 2 34.16104315459083552 5.00681262234558933 0.39680984514724896 0 0 0
49 1 35.51205079804559968 2.3906230973414084 0.38436406294136112 0 0 0
50 2 39.98570304542727888 1.48313630864963544 2.76579374707717648 -1 0 0
51 1 38.65451705744821712 2.46060662203870128 0.40872424425107856 0 0 0
52 2 37.10791900620531436 1.51141039162930712 2.67372972419966984 0 0 0
53 1 35.64210390611106048 4.01608100190431561 2.69824943554595368 0 0 0
54 1 38.58774754215479416 4.00519659426496233 2.75920704445089536 0 0 0
55 2 37.16765947781028246 4.75283001525251696 0.3847506647981608 0 0 0
56 2 2.68151498346913456 6.5137802781266512 2.83355060163590704 0 0 0
57 1 1.25243215860258684 7.36794404138938128 0.40242549471345488 0 0 0
58 1 1.25398656303673616 9.01456920042513232 2.84628261087786512 0 0 0
59 2 2.6549644989884156 9.89677806889222464 0.49453620425106928 0 0 0
60 2 -0.03795375355523248 9.91914799628303008 0.46161171920441792 0 0 0
61 1 4.13708854814007764 7.57098731225611664 0.69350751247160192 0 0 0
62 1 4.12461770943660966 9.06529051703056332 2.86315636870569712 0 0 0
63 2 5.55116668372836576 6.49970564155771328 2.84278416996150624 0 0 0
64 2 8.4105587873872096 6.53913747832351608 2.84674005232148272 0 0 0
65 1 6.92847672175969984 7.39236220058321168 0.50751958349518368 0 0 0
66 1 6.97261249708228544 9.04479929410211803 2.8567008443230976 0 0 0
67 2 5.56096786308949568 9.94524776545247664 0.47870298424148296 0 0 0
68 1 9.83440612545243552 7.53230385484385592 0.5991393950752496 0 0 0
69 1 9.82744169140293168 9.06857675478832626 2.83242785088516144 0 0 0
70 2 8.26630456445109372 9.93051736255076448 0.48778002754786152 0 0 0
71 2 14.09215675154874426 5.02886589860723188 0.42322908251014592 0 0 0
72 2 11.26646897675050596 6.50549070230067008 2.8084869506268264 0 0 0
73 2 14.13163853243882428 6.56839449803088456 2.77069007598214688 0 0 0
74 1 12.56725830307008352 7.4185688788501132 0.40275568103470536 0 0 0
75 1 12.65831872250951128 9.03389250472306849 2.83772744900644288 0 0 0
76 2 11.21906920306367004 9.90436496914374048 0.45880798706697904 0 0 0
77 2 14.11748708207205994 9.8780792016471608 0.60334845845781152 0 0 0
78 1 15.61201630679568984 7.4451338407562124 0.4083181176030152 0 0 0
79 2 17.00596349327523527 6.50578643082288808 2.75273899985834976 0 0 0
80 2 19.86189312595717744 6.54355646868431592 2.77743997452294256 0 0 0
81 1 15.60777265878216368 9.03434579425769258 2.81860307123427936 0 0 0
82 2 17.01787009944610318 9.94410658000783168 0.45030595986648256 0 0 0
83 1 18.35468768553084116 7.5607270997812224 0.48761258844615784 0 0 0
84 1 18.44636806870867576 9.05618639130564418 2.79848135810785072 0 0 0
85 2 22.73495449502546256 6.51728922850895384 2.81274957796081984 0 0 0
86 1 21.31449159847601748 7.36334896083650656 0.38571509992357968 0 0 0
87 1 21.31070547329913012 9.01671813731499583 2.83561261561326288 0 0 0
88 1 24.19994461945060848 7.57075572607089064 0.67257056786553928 0 0 0
89 1 24.18751116332423832 9.06562052627969984 2.84467843396801984 0 0 0
90 2 22.71288373016004768 9.89341593752425648 0.48329332333231824 0 0 0
91 2 20.01188082578267924 9.91099104638193744 0.4629329335183492 0 0 0
92 2 25.61058421271298968 6.49781915155830528 2.82192901180951776 0 0 0
93 2 28.46930020816186872 6.52589688568334832 2.8363641671473632 0 0 0
94 1 26.99687101717406528 7.3976658612149864 0.4953733543498964 0 0 0
95 1 27.04017494892275053 9.04447106303170578 2.8345886309430472 0 0 0
96 2 25.62514385210981512 9.9455423879523792 0.46070554973573832 0 0 0
97 2 28.32953412397082716 9.9427513620960984 0.4621413068560792 0 0 0
98 1 29.85075447418686416 7.5421448767206636 0.60748345279091776 0 0 0
99 1 29.89821659608168864 9.0676267746845376 2.80917230187621136 0 0 0
100 2 31.32601731005576084 6.48701505789985776 2.79840791950995808 0 0 0
101 2 34.21417182662205648 6.552624463546004 2.75746792670449808 0 0 0
102 1 32.52137997514930848 7.342417494929518 0.41033304162159688 0 0 0
103 1 32.77530485470337136 9.02532929270242868 2.74046239374354528 0 0 0
104 2 34.27187796597124248 9.61719227052027928 0.32374792373080352 0 0 0
105 2 31.29654992033037432 9.8964343101834 0.43807348935694168 0 0 0
106 2 39.98711370841573392 6.5212944001469664 2.80262221002335824 -1 0 0
107 2 37.14434519355911136 6.47193296235660312 2.8012465480936024 0 0 0
108 1 35.867043358705672 7.26777308688454048 0.47542312708348344 0 0 0
109 1 35.6940017763751172 9.0107047997897336 2.75664380459715904 0 0 0
110 1 38.52570695230384248 7.56090927982301064 0.54462735757945672 0 0 0
111 1 38.55975096874936272 9.04569958549635268 2.81084776474732496 0 0 0
112 2 37.14002256547396286 9.93305840080553536 0.46734319249632912 0 0 0
113 1 1.28663281742813428 12.49864099365741056 0.52539460143595976 0 0 0
114 2 2.65218316809623736 11.52983349885306728 2.89450010003707888 0 0 0
115 1 1.27008625145375164 14.06939445000812228 2.79728839762190688 0 0 0
116 1 4.06709060261282752 12.3295712748091244 0.67730109539369376 0 0 0
117 1 4.09189606892360568 14.0630304389570462 2.79817471466718352 0 0 0
118 2 -0.14853632811993734 14.84488237384945648 0.40020953839173256 0 0 0
119 2 2.69661914802540888 14.9432103610965808 0.3463994941811752 0 0 0
120 1 6.93903195298758832 12.49700655894841184 0.40051165864882696 0 0 0
121 2 5.58320491681790008 11.56567078738262744 2.85982948832000256 0 0 0
122 1 6.95259908249774832 14.07657192187783224 2.79897779090801184 0 0 0
123 2 8.4151793449659884 11.59931251539362232 2.784622389419396 0 0 0
124 2 5.46305320481485168 14.9116462656360192 0.4236442417660112 0 0 0
125 2 8.35016959921430412 14.84595789237741664 0.46101860478379416 0 0 0
